From Sched Date: 06/26/23   To Sched Date: 06/27/23   From Truck:      To Truck: zzzzzzzz   Whs-Code: o   Sort By Load: no   SKU Group: Cabinets   Order Status: To Do Finish In Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sched Date,Attribute,Truck,Load,Cust#,Order,Line,Item,QT,DP,MR,DA,FI,FO,NH,RW,PL,XS,XR,LD,D2,WI,WO,SI,SO,AS,QI,QO,OrigOrd#,ProdLine,OrderCode,ShipDate,Deliv-Window,Species,Color,InvHold,ShipEntry,ProgressiveWO,FINLINE,PA FF Cart#,PA FF Slot#,KIT Cab,Job/Designer,MODS,,,,,,,,,,,,,,
6/27/2023,Base,382212,20,70535,3130254,39,SB21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,R,FFER,FTSF,MD6,,,,
6/27/2023,Base,382212,20,70535,3130254,40,SB21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,L,FFEL,FTSF,MD6,,,,
6/27/2023,Base,382212,20,70535,3130254,41,SBD36B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,GAL,H3,NH,CLSC,MD21,FIO,BWDF,FTSF,PLYBOX,,
6/27/2023,Base,382212,20,70535,3130254,42,B18DWB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,FTSF,,,,,,,
6/27/2023,Base,382212,20,70535,3130254,43,3DB36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,FTSF,,,,,,,
6/27/2023,Base,382212,20,70535,3130254,44,3DB18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,FTSF,,,,,,,
6/27/2023,Base,382212,20,70535,3130254,45,3DB36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,FTSF,,,,,,,
6/27/2023,Base,382212,20,70535,3130254,46,B18HSOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,FTSF,,,,,,,
6/27/2023,Base,382212,20,70535,3130254,47,BFH42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,FTSF,,,,,,,
6/27/2023,Base,382212,20,70535,3130254,48,BFH42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,FTSF,,,,,,,
6/27/2023,Base,382212,20,70535,3130254,49,BFH42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,FTSF,,,,,,,
6/27/2023,Base,382212,20,70535,3130254,50,SB21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,R,FFEL,FTSF,MD6,,,,
6/27/2023,Base,382212,20,70535,3130254,51,SB21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,GAL,CLSC,L,FFER,FTSF,MD6,,,,
6/27/2023,Base,382212,20,70535,3130254,52,SBD36B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GALE CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,GAL,H3,LR,CLSC,MD21,FTSF,,,,,
6/27/2023,Base,382212,20,70535,3130254,86,B27B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DUSK CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,DSK,H3,LR,CLSC,MH40.5,epbb6.00,WER,1ISOS27,FDS,,
6/27/2023,Tall,382212,20,70535,3130254,88,24UCS3096B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DUSK CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,DSK,H3,LR,CLSC,MD30,MIRF30,CP,,,,
6/27/2023,Tall,382212,20,70535,3130254,89,24UCS2796B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DUSK CLASSIC,no,?,,,,, ,Ryan_Kitch/108770,YZ,MPL,23K,F,H3,DSK,CLSC,MD30,FIO,PLYBOX,FFETR,MIRF30.0,BOXO,,
6/27/2023,Base,382212,20,70535,3130284,1,BWCV34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,CELESTE CLASSIC,no,?,,,,, ,Ryan_Bar_M/108770,YZ,MPL,23K,F,H3,CLS,CLSC,,,,,,,,
6/27/2023,Base,382212,20,70535,3130284,2,SB27B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,CELESTE CLASSIC,no,?,,,,, ,Ryan_Bar_M/108770,YZ,MPL,23K,F,H3,CLS,CLSC,FFEB,,,,,,,
6/27/2023,Base,382212,20,70535,3130284,3,BWCV34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,CELESTE CLASSIC,no,?,,,,, ,Ryan_Bar_M/108770,YZ,MPL,23K,F,H3,CLS,CLSC,,,,,,,,
6/27/2023,Base,382212,20,70535,3130284,10,12BFH21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GRAY OWL CLASSIC,no,?,,,,, ,Ryan_Bar_M/108770,YZ,MPL,23K,F,GOW,H3,R,CLSC,,,,,,,
6/27/2023,Base,382212,20,70535,3130284,11,21VGR09D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GRAY OWL CLASSIC,no,?,,,,,KIT,Ryan_Bar_M/108770,YZ,MPL,23K,F,H3,GOW,CLSC,MD24,WER,,,,,,
6/27/2023,Vanity,382212,20,70535,3130284,12,21VDB12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GRAY OWL CLASSIC,no,?,,,,, ,Ryan_Bar_M/108770,YZ,MPL,23K,F,H3,GOW,CLSC,MD24,WEL,,,,,,
6/27/2023,Vanity,382212,20,70535,3130284,13,24DD245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GRAY OWL CLASSIC,no,?,,,,, ,Ryan_Bar_M/108770,YZ,MPL,23K,F,H3,GOW,CLSC,MW21,,,,,,,
6/27/2023,Tall,382212,20,70535,3130284,14,18VLCD24102B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,GRAY OWL CLASSIC,no,?,,,,, ,Ryan_Bar_M/108770,YZ,MPL,23K,F,H3,GOW,CLSC,MW29,,,,,,,
6/27/2023,Tall,382212,30,L1033,3136894,4,24UCS1896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,IRISH CREAM CLASSIC,no,?,,,,, ,Favreau/SUSAN HOLL,t2,mpl,b3,f,h3,IRC,CLSC,L,plybox,MD18,,,,,
6/27/2023,Tall,382212,30,L1033,3136894,5,24UCS1896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,IRISH CREAM CLASSIC,no,?,,,,, ,Favreau/SUSAN HOLL,t2,mpl,b3,f,h3,IRC,CLSC,R,plybox,MD18,,,,,
6/27/2023,Base,382212,20,L792,3136900,4,B18DWB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,1FHMEL,,,,,,
6/27/2023,Base,382212,20,L792,3136900,5,BT24B-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,,,,,,,
6/27/2023,Base,382212,20,L792,3136900,6,3DB18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,1FHMER,,,,,,
6/27/2023,Base,382212,20,L792,3136900,7,12BFH30B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,1FHMEL,,,,,,
6/27/2023,Base,382212,20,L792,3136900,8,12BFH30B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,WER,,,,,,
6/27/2023,Base,382212,20,L792,3136900,9,TB09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,L,plybox,1FHMEL,,,,,
6/27/2023,Base,382212,20,L792,3136900,10,SB33BSM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,,KIT,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,,,,,,,
6/27/2023,Base,382212,20,L792,3136900,11,BFHC12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,,KIT,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,,,,,,,
6/27/2023,Base,382212,20,L792,3136900,12,BPS12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,,KIT,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,,,,,,,
6/27/2023,Base,382212,20,L792,3136900,13,3DB21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,WER,,,,,,
6/27/2023,Base,382212,20,L792,3136900,14,B18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,R,plybox,1FHMER,WEL,,,,
6/27/2023,Wall,382212,20,L792,3136900,15,W3642B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,1FHMEL,1FHMER,,,,,
6/27/2023,Wall,382212,20,L792,3136900,16,W1542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,L,plybox,1FHMEL,WER,,,,
6/27/2023,Wall,382212,20,L792,3136900,17,W3021B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,WEL,,,,,,
6/27/2023,Wall,382212,20,L792,3136900,18,W3042B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,1FHMER,WEL,,,,,
6/27/2023,Wall,382212,20,L792,3136900,19,24W3724B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,,,,,,,
6/27/2023,Wall,382212,20,L792,3136900,20,WVL2118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,,KIT,MOESTA/WES PALA 2,t2,mpl,b3,f,MGN,CLSC,plybox,WER,,,,,,,
6/27/2023,Wall,382212,20,L792,3136900,21,W2142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,L,plybox,,,,,,
6/27/2023,Wall,382212,20,L792,3136900,22,W2442B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,2DG1,FIO,PLYBOX,plybox,,,
6/27/2023,Wall,382212,20,L792,3136900,23,W1842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,R,plybox,1FHMER,,,,,
6/27/2023,Tall,382212,20,L792,3136900,24,24UT3396B-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,WETR,,,,,,
6/27/2023,Tall,382212,20,L792,3136900,25,24UT3396B-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,mpl,MAGNOLIA CLASSIC,no,?,,,,, ,MOESTA/WES PALA 2,t2,mpl,b3,f,h3,MGN,CLSC,plybox,FFETR,,,,,,
6/27/2023,Base,382212,20,L1707,3139207,2,BFH27B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,rmp,SMOKE,no,?,,,,, ,Triple D G/JOHN PEARS,t2,rmp,pi,f,h3,SMK,plybox,WEL,,,,,,,
6/27/2023,Base,382212,20,L1707,3139207,3,2DB2734,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,rmp,SMOKE,no,?,,,,, ,Triple D G/JOHN PEARS,t2,rmp,pi,f,h3,SMK,plybox,,,,,,,,
6/27/2023,Base,382212,20,L1707,3139207,4,4DB24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,rmp,SMOKE,no,?,,,,, ,Triple D G/JOHN PEARS,t2,rmp,pi,f,h3,SMK,plybox,,,,,,,,
6/27/2023,Base,382212,20,L1707,3139207,5,SB36B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,rmp,SMOKE,no,?,,,,, ,Triple D G/JOHN PEARS,t2,rmp,pi,f,h3,SMK,plybox,WER,,,,,,,
6/27/2023,Base,382212,20,L1707,3139207,6,4DB21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,rmp,SMOKE,no,?,,,,, ,Triple D G/JOHN PEARS,t2,rmp,pi,f,h3,SMK,plybox,WEB,,,,,,,
6/27/2023,Base,382212,20,L1707,3139207,7,BFHT21-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,rmp,SMOKE,no,?,,,,, ,Triple D G/JOHN PEARS,t2,rmp,pi,f,h3,SMK,R,plybox,,,,,,,
6/27/2023,Hood,382212,20,L1707,3139207,9,21TAPHOODSL3630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,rmp,SMOKE,no,?,,,,, ,Triple D G/JOHN PEARS,t2,rmp,pi,f,h3,SMK,,,,,,,,,
6/27/2023,Tall,382212,20,L1707,3139207,11,24UT2496B-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2,REG,6/29/2023,07/03/23-07/07/23,rmp,SMOKE,no,?,,,,, ,Triple D G/JOHN PEARS,t2,rmp,pi,f,h3,SMK,plybox,WETB,,,,,,,
6/27/2023,Tall,382212,10,4140,3151379,2,21VLC1893/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3059116,SV,RP,6/29/2023,07/03/23-07/07/23,MPL,EAGLE ROCK,no,?,,,,, ,Nikki/109778,SV,MPL,JA,F,EGR,R,WETL,,,,,,,,
6/27/2023,Wall,382212,20,L2527,3154485,1,W4539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113448,t2,repl,6/29/2023,07/03/23-07/07/23,ald,PEPPERCORN-EBONY GLZHGLT-ANTQ,no,?,,,,, ,Surratt/michelle b,t2,ald,PI,f,PPC,H3,LR,EBN,GLZHGLT,antq,FIO,2dg1,2GLR1,PLYBOX,dd11
6/27/2023,Wall,382212,10,4140,3156672,1,WDC1854/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3121869,SV,RP,6/29/2023,07/03/23-07/07/23,MPL,CELESTE CLASSIC,no,?,,,,, ,clarkadd/109778,SV,MPL,JA,F,CLS,L,CLSC,web,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,1,W3642B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,DKS,H3,LR,FFER,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,4,W3642B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,FFEB,,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,5,24W3924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,6,24W3918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,7,W4242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,FFER,,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,8,W4218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,FFER,,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,9,W3642B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,FFEL,,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,10,W3618B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,DKS,H3,LR,FIO,2DG1,PLYBOX,FFEL,,,,
6/27/2023,Wall,382215,10,75801,3127965,11,W1842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,L,FFER,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,12,W1818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,L,FFER,1DG1,FIO,PLYBOX,,,,
6/27/2023,Wall,382215,10,75801,3127965,13,W1842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,R,FFEL,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,14,W1818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,R,FFEL,1DG1,FIO,PLYBOX,,,,
6/27/2023,Wall,382215,10,75801,3127965,15,W3642B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,16,W3618B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,DKS,H3,LR,FIO,2DG1,PLYBOX,,,,,
6/27/2023,Wall,382215,10,75801,3127965,17,W3642B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,FFER,,,,,,,,
6/27/2023,Wall,382215,10,75801,3127965,18,W3618B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,DKS,H3,LR,FIO,2DG1,PLYBOX,FFER,,,,
6/27/2023,Base,382215,10,75801,3127965,20,BT15-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,L,,,,,,,,
6/27/2023,Base,382215,10,75801,3127965,21,SB27B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YZ,REG,6/29/2023,07/03/23-07/07/23,MPL,DOCKSIDE,yes,?,,,,, ,9616/TIANA,YZ,MPL,226,F,H3,DKS,,,,,,,,,
